_prolog = .text:0x00000000; // type:function size:0x2C scope:global
_epilog = .text:0x00000030; // type:function size:0x2C scope:global
_unresolved = .text:0x00000060; // type:function size:0x20 scope:global
__register_global_object = .text:0x00000080; // type:function size:0x20 scope:global
__destroy_global_chain = .text:0x000000A0; // type:function size:0x5C scope:global
__ct__19daObjWarpKBrg_HIO_cFv = .text:0x00000100; // type:function size:0x60 scope:global
genMessage__19daObjWarpKBrg_HIO_cFP11JORMContext = .text:0x00000160; // type:function size:0x1C8 scope:global
eventCallBack__FPvi = .text:0x00000330; // type:function size:0x8C scope:global
initBaseMtx__15daObjWarpKBrg_cFv = .text:0x000003C0; // type:function size:0x54 scope:global
setBaseMtx__15daObjWarpKBrg_cFv = .text:0x00000420; // type:function size:0xD0 scope:global
Create__15daObjWarpKBrg_cFv = .text:0x000004F0; // type:function size:0x25C scope:global
setAction__15daObjWarpKBrg_cFUc = .text:0x00000750; // type:function size:0x8 scope:global
getSwbit__15daObjWarpKBrg_cFv = .text:0x00000760; // type:function size:0x3C scope:global
getNameArg__15daObjWarpKBrg_cFv = .text:0x000007A0; // type:function size:0x3C scope:global
CreateHeap__15daObjWarpKBrg_cFv = .text:0x000007E0; // type:function size:0x588 scope:global
create1st__15daObjWarpKBrg_cFv = .text:0x00000D70; // type:function size:0x1CC scope:global
Execute__15daObjWarpKBrg_cFPPA3_A4_f = .text:0x00000F40; // type:function size:0xA0 scope:global
event_proc_call__15daObjWarpKBrg_cFv = .text:0x00000FE0; // type:function size:0x88 scope:global
orderZHintEvent__15daObjWarpKBrg_cFv = .text:0x00001070; // type:function size:0xD0 scope:global
dComIfGp_att_ZHintRequest__FP10fopAc_ac_ci = .text:0x00001140; // type:function size:0x34 scope:global
ZHintRequest__12dAttention_cFP10fopAc_ac_ci = .text:0x00001180; // type:function size:0x3C scope:global
actionWait__15daObjWarpKBrg_cFv = .text:0x000011C0; // type:function size:0x118 scope:global
onTagWaitPosPortalObj__9daMidna_cFPC4cXyz = .text:0x000012E0; // type:function size:0x48 scope:global
dComIfGp_evmng_startCheck__Fs = .text:0x00001330; // type:function size:0x38 scope:global
getSwbit2__15daObjWarpKBrg_cFv = .text:0x00001370; // type:function size:0x3C scope:global
