_prolog = .text:0x00000000; // type:function size:0x2C scope:global
_epilog = .text:0x0000002C; // type:function size:0x2C scope:global
_unresolved = .text:0x00000058; // type:function size:0x20 scope:global
hahen_draw__FP8ep_class = .text:0x00000078; // type:function size:0x100 scope:global
move_calc__FP8ep_classP10ep_hahen_s = .text:0x00000178; // type:function size:0x778 scope:global
hahen_normal__FP8ep_classP10ep_hahen_s = .text:0x000008F0; // type:function size:0x20 scope:global
hahen_water__FP8ep_classP10ep_hahen_s = .text:0x00000910; // type:function size:0x3C0 scope:global
hahen_carry__FP8ep_classP10ep_hahen_s = .text:0x00000CD0; // type:function size:0x1E4 scope:global
hahen_cast__FP8ep_classP10ep_hahen_s = .text:0x00000EB4; // type:function size:0xC4 scope:global
hahen_move__FP8ep_class = .text:0x00000F78; // type:function size:0x470 scope:global
daEp_Draw__FP8ep_class = .text:0x000013E8; // type:function size:0x90 scope:global
ep_switch_event_end__FP8ep_class = .text:0x00001478; // type:function size:0x60 scope:global
ep_switch_event_begin__FP8ep_class = .text:0x000014D8; // type:function size:0xA8 scope:global
ep_switch_event_move__FP8ep_class = .text:0x00001580; // type:function size:0xF4 scope:global
ep_move__FP8ep_class = .text:0x00001674; // type:function size:0x6E8 scope:global
daEp_set_mtx__FP8ep_class = .text:0x00001D5C; // type:function size:0x1CC scope:global
daEp_Execute__FP8ep_class = .text:0x00001F28; // type:function size:0x62C scope:global
daEp_IsDelete__FP8ep_class = .text:0x00002554; // type:function size:0x8 scope:global
daEp_Delete__FP8ep_class = .text:0x0000255C; // type:function size:0x48 scope:global
daEp_CreateHeap__FP10fopAc_ac_c = .text:0x000025A4; // type:function size:0x134 scope:global
daEp_CreateInit__FP10fopAc_ac_c = .text:0x000026D8; // type:function size:0x7C scope:global
daEp_Create__FP10fopAc_ac_c = .text:0x00002754; // type:function size:0x258 scope:global
__ct__8ep_classFv = .text:0x000029AC; // type:function size:0x194 scope:global
__dt__10ep_hahen_sFv = .text:0x00002B40; // type:function size:0x84 scope:global
__ct__10ep_hahen_sFv = .text:0x00002BC4; // type:function size:0x6C scope:global
__dt__14dBgS_ObjGndChkFv = .text:0x00002C30; // type:function size:0x78 scope:global
__dt__8cM3dGSphFv = .text:0x00002CA8; // type:function size:0x48 scope:global
__dt__8cM3dGCylFv = .text:0x00002CF0; // type:function size:0x48 scope:global
__dt__8cM3dGAabFv = .text:0x00002D38; // type:function size:0x48 scope:global
__dt__10dCcD_GSttsFv = .text:0x00002D80; // type:function size:0x5C scope:global
__dt__10cCcD_GSttsFv = .text:0x00002DDC; // type:function size:0x48 scope:global
@20@__dt__14dBgS_ObjGndChkFv = .text:0x00002E24; // type:function size:0x8 scope:local
@76@__dt__14dBgS_ObjGndChkFv = .text:0x00002E2C; // type:function size:0x8 scope:local
@60@__dt__14dBgS_ObjGndChkFv = .text:0x00002E34; // type:function size:0x8 scope:local
_ctors = .ctors:0x00000000; // type:label scope:global
_dtors = .dtors:0x00000000; // type:label scope:global
...rodata.0 = .rodata:0x00000000; // type:label scope:local
@3681 = .rodata:0x00000000; // type:object size:0x4 scope:local
@3682 = .rodata:0x00000004; // type:object size:0x4 scope:local
@3683 = .rodata:0x00000008; // type:object size:0x4 scope:local align:4 data:float
@3684 = .rodata:0x0000000C; // type:object size:0x4 scope:local align:4 data:float
@3859 = .rodata:0x00000010; // type:object size:0x4 scope:local
@3860 = .rodata:0x00000014; // type:object size:0x4 scope:local
@3861 = .rodata:0x00000018; // type:object size:0x4 scope:local
@3862 = .rodata:0x0000001C; // type:object size:0x4 scope:local
@3863 = .rodata:0x00000020; // type:object size:0x4 scope:local
@3864 = .rodata:0x00000024; // type:object size:0x4 scope:local
@3865 = .rodata:0x00000028; // type:object size:0x4 scope:local
@3866 = .rodata:0x0000002C; // type:object size:0x4 scope:local
@3867 = .rodata:0x00000030; // type:object size:0x4 scope:local
@3868 = .rodata:0x00000034; // type:object size:0x4 scope:local
@3869 = .rodata:0x00000038; // type:object size:0x4 scope:local align:4 data:float
